Date,Open,High,Low,Close,Volume
2000-04-24,10.85554815117166,10.85554815117166,10.85554815117166,54.27774429321289,0
2000-04-25,53.78317374828169,56.1817779600453,53.535893845225104,55.45230484008789,778545
2000-04-26,55.39048222018615,59.95278173143425,55.39048222018615,58.852386474609375,1326360
2000-04-27,58.976051274778406,58.976051274778406,55.26686571933918,56.13234329223633,1381685
2000-04-28,57.368723996883354,57.986921433416704,56.25596672453448,57.07198715209961,1157110
2000-05-01,11.414397902067137,11.414397902067137,11.414397902067137,57.07198715209961,0
2000-05-02,57.479995728492604,58.60511479611364,57.12144010827434,58.209468841552734,671000
2000-05-03,58.11054359853393,58.34545686408784,56.13231421368283,56.626869201660156,753565
2000-05-04,57.3687314944339,57.3687314944339,55.650138434430744,56.82471466064453,378965
2000-05-05,56.87417525716904,57.09672675505841,54.945397180952135,56.57743835449219,751130
2000-05-08,56.824686524944454,56.86178156481856,54.75991010331896,55.88502883911133,513465
2000-05-09,11.177005531998745,11.177005531998745,11.177005531998745,55.88502883911133,0
2000-05-10,56.25596660633881,56.651612587571115,55.736683024648464,56.058143615722656,556810
2000-05-11,55.63777976491653,56.07051616538778,53.807915574180484,55.761417388916016,648610
2000-05-12,56.24360047380256,58.914213003122995,55.885044856565074,57.022525787353516,1173165
2000-05-15,57.1214228541403,58.110537441769964,56.255945821287945,56.5279541015625,604595
2000-05-16,57.12143439501846,58.69165618358571,56.56505585316844,58.4691047668457,795785
2000-05-17,58.35781224729553,59.3221982977099,57.739615093651445,58.49381637573242,822935
2000-05-18,58.97602265707438,58.97602265707438,57.50471008215139,58.02399826049805,838150
2000-05-19,58.06108094741829,58.06108094741829,55.501744870215084,55.88502883911133,1034305
2000-05-22,56.25597256736491,56.626890124514546,54.92066370185905,55.14321517944336,601975
2000-05-23,56.132340199188334,57.48001106539645,55.1432203323958,55.52650451660156,969080
2000-05-24,54.95774701878591,56.37959813686278,54.80938097091519,55.266845703125,2354745
2000-05-25,55.0195658123594,55.36575482954827,53.90680866215,55.266845703125,603790
2000-05-26,55.14321093918059,55.50176659399207,54.52501348597689,55.341033935546875,519140
2000-05-29,55.143199316981494,55.26684161144625,53.474068431713064,55.0566520690918,1412205
2000-05-30,54.71047130507144,55.37812564617135,53.65953758467016,54.376644134521484,1763665
2000-05-31,53.93154109791282,54.16645913386708,52.608599008751405,54.05518341064453,1705530
2000-06-01,53.16498526329092,54.710479020944724,53.16498526329092,54.339561462402344,471170
2000-06-02,54.710479861977014,56.37961125931265,54.45083803865329,56.00869369506836,775880
2000-06-05,56.307016339095526,57.05280749249472,55.387213413975864,56.18272018432617,660700
2000-06-06,56.05840868007702,57.425689831782236,55.57364712997547,55.934112548828125,614155
2000-06-07,56.4064393236135,57.027929385270255,55.57364017536514,56.29457092285156,406985
2000-06-08,56.55559015274048,56.55559015274048,53.27412370253296,54.69112014770508,1049450
2000-06-09,55.16346078688041,55.16346078688041,53.448146839726846,54.653839111328125,635270
2000-06-12,10.930767111026674,10.930767111026674,10.930767111026674,54.653839111328125,0
2000-06-13,54.65385204651945,55.56122720839744,53.52274002372971,54.131797790527344,784420
2000-06-14,54.442542540410884,54.442542540410884,53.29900280702374,54.144229888916016,583445
2000-06-15,54.392817107668336,55.01430727213325,53.99506378173828,53.99506378173828,471855
2000-06-16,55.809805997059044,55.809805997059044,52.20516196476001,53.38599395751953,768810
2000-06-19,10.677198791503907,10.677198791503907,10.677198791503907,53.38599395751953,0
2000-06-20,53.21198273974048,53.845900539604244,51.96900257079007,52.92609786987305,757265
2000-06-21,53.137401378855984,53.52272693208549,52.26731432608828,52.826656341552734,771355
2000-06-22,52.826637936123426,55.387177858353105,52.45374496959846,54.05718994140625,1105195
2000-06-23,54.193938096597606,55.809816247468824,53.696748831524,55.62336730957031,1064645
2000-06-26,55.30018735829808,56.841480044369916,54.691125016135715,56.53073501586914,847065
2000-06-27,56.92848705531141,56.92848705531141,54.76570435850037,56.157840728759766,597650
2000-06-28,56.182709270965866,56.55560240443466,55.77252350503478,56.481021881103516,1127035
2000-06-29,55.43690872192383,56.306995711340846,55.262892272358954,55.43690872192383,792535
2000-06-30,55.56121359283481,55.64822182391266,52.82665631749305,53.68431091308594,1352710
2000-07-03,54.628978425628475,54.628978425628475,52.45376316771512,54.16286087036133,437375
2000-07-04,54.34930744784903,54.34930744784903,52.32946461915171,53.41707229614258,546682
2000-07-05,54.13176423685718,55.530116379987426,53.60349881999288,53.94532012939453,637997
2000-07-06,54.56681455200056,54.87755949878509,53.13738590015507,53.69672775268555,537686
2000-07-07,54.06963587372573,55.80980995940235,52.857732138710425,54.81542205810547,514000
2000-07-10,53.9142867809502,56.86636588422989,53.9142867809502,54.62900161743164,477883
2000-07-11,56.52453584028817,57.23925056977761,52.236256946540074,55.74767303466797,1144134
2000-07-12,55.87196156433899,57.17708984064373,55.21939505539,55.840885162353516,1227720
2000-07-13,56.18269989496935,56.18269989496935,54.06963283582546,55.80980682373047,809408
2000-07-14,55.80980682373046,55.80980682373046,55.80980682373046,55.80980682373047,0
2000-07-17,56.55558776855469,57.33245023790297,56.058393891534905,56.55558776855469,696073
2000-07-18,56.86635737139877,56.86635737139877,55.25048368402761,55.74767303466797,542775
2000-07-19,56.555590519434965,56.555590519434965,53.97640604742796,55.1572380065918,469413
2000-07-20,55.157243926989366,57.02171414423971,54.69112637267678,56.928489685058594,699355
2000-07-21,56.92848080552342,56.92848080552342,55.467980311467095,56.55558776855469,705813
2000-07-24,56.18269874891833,56.86633682250977,55.65443318030642,56.866336822509766,1078754
2000-07-25,56.86632946263188,57.798564371855356,55.654425977278144,57.17707443237305,520900
2000-07-26,57.73643746020621,58.82404525241076,56.95957475148867,57.052799224853516,829236
2000-07-27,58.35792383134666,58.94833755493164,57.58106117315939,58.94833755493164,1399329
2000-07-28,58.42006711719337,58.91726107440242,57.11493890651084,57.39460754394531,377483
2000-07-31,57.332482576568104,59.04158097315957,55.93412934299327,58.326866149902344,699926
2000-08-01,57.860727022248,59.50767672590499,57.860727022248,58.91726303100586,731861
2000-08-02,58.917250288741954,61.27890929916642,57.82964285534339,59.66303634643555,749075
2000-08-03,59.290150796639495,61.34106508480189,57.860721807223186,58.17146682739258,713741
2000-08-04,58.91725839746423,59.04155451032254,57.177084367891304,57.76749801635742,521352
2000-08-07,57.58105735091709,59.538752067915524,57.4878328898042,58.79296112060547,458233
2000-08-08,58.45113678686225,59.97378540039063,58.42006039001782,59.973785400390625,406949
2000-08-09,60.12917117530589,60.284543710642595,58.73081835727552,59.787349700927734,470812
2000-08-10,59.6630574500941,59.942726135253906,58.544373226267325,59.942726135253906,481714
2000-08-11,59.78734566119801,60.843881675055364,58.79296245055057,59.38338088989258,530194
2000-08-14,60.28453967325144,60.28453967325144,58.544365497386295,59.476600646972656,379466
2000-08-15,59.6319537572658,59.91162705604314,58.54434643684548,59.165836334228516,198688
2000-08-16,59.78735635520371,60.78174448530789,59.35231510447865,59.7252082824707,394449
2000-08-17,59.16584169964501,59.6630355592758,56.55558579056351,58.73080062866211,1469671
2000-08-18,58.26469856228754,58.73081615078584,56.058406746758266,57.549983978271484,966279
2000-08-21,56.8663398933942,57.394605490533394,54.87757361889622,55.77873229980469,745363
2000-08-22,56.40023097651739,56.40023097651739,55.40584768723359,55.685516357421875,745949
2000-08-23,55.996260614452574,56.08948508368598,54.442535265874014,55.934112548828125,817382
2000-08-24,55.93411237833886,56.151632978158155,54.75328016869968,55.62336730957031,919766
2000-08-25,55.25046183217365,57.11493182825425,55.00186488437775,56.83525848388672,677500
2000-08-28,56.866350873702416,57.177095960443964,55.71659500107746,56.33808517456055,596654
2000-08-29,56.24486724430151,56.46238788201034,54.90866226752687,56.05841827392578,810791
2000-08-30,55.62335052104707,56.2448404710029,53.94532955280313,54.93971252441406,1707288
2000-08-31,54.318225860595696,55.095088345039024,53.19954198636039,54.3182258605957,1208678
2000-09-01,54.318248430660866,56.182719168041025,54.318248430660866,56.05841827392578,767519
2000-09-04,55.809829615859044,57.363555331872995,54.846517775292554,55.49908447265625,672664
2000-09-05,55.43690004290246,56.49343577235553,54.19392017878723,56.400211334228516,652760
2000-09-06,56.43128818391617,56.80418119784853,54.722190856933594,54.722190856933594,488289
2000-09-07,54.722222522806184,55.62338155641186,54.41147737444634,55.405860900878906,615100
2000-09-08,54.8464999034487,55.9341075502593,53.51029527476278,54.069637298583984,721029
2000-09-11,55.00187201832617,55.00187201832617,53.19954984002851,53.44814682006836,649302
2000-09-12,54.00749665337079,55.74766628222522,52.95096052074381,55.561222076416016,787780
2000-09-13,55.62335515022278,55.87195209921265,54.25607904316712,54.69112014770508,671524
2000-09-14,55.3126335144043,56.24486891071449,54.69114325019751,55.3126335144043,1437777
2000-09-15,55.31261117149016,55.46798367478087,53.479217529296875,53.479217529296875,2993663
2000-09-18,53.5102862411652,53.63458708191493,51.36614771034892,52.20515823364258,1404461
2000-09-19,52.20516549308892,53.572441740318375,51.89442046039196,53.075252532958984,714706
2000-09-20,53.696743800108216,53.696743800108216,52.51591170111368,53.44814682006836,525061
2000-09-21,53.41706179600096,54.16285261572263,51.89441324415661,52.20515823364258,1044300
2000-09-22,51.6458222087293,52.702358138726865,50.46499016536392,52.5469856262207,1200714
2000-09-25,53.448144771875164,53.448144771875164,50.99326094933896,51.832271575927734,731074
2000-09-26,51.52151883628918,52.20515684667725,50.83788082590112,51.6768913269043,753768
2000-09-27,51.58366971552578,53.07524665561849,51.08647582163074,52.888797760009766,713262
2000-09-28,54.19392299470465,54.19392299470465,51.863335628391226,53.01309585571289,639421
2000-09-29,52.39160977698526,54.81541702443913,52.39160977698526,53.16847229003906,1126092
2000-10-02,51.956563924719646,54.5668248135359,51.92549226915298,53.16847229003906,601445
2000-10-03,52.5780879352733,54.62900819261903,52.5780879352733,53.63462448120117,604142
2000-10-04,53.19954275829606,54.38037470010248,52.64020081306224,52.888797760009766,901531
2000-10-05,52.60911591975258,53.75887117577166,52.29837099966142,52.91986083984375,570193
2000-10-06,52.9509704635577,53.38601650865691,51.33509666849037,52.29840850830078,535085
2000-10-09,52.453762592670444,52.48483425105851,49.71920535009655,50.4028434753418,898027
2000-10-10,50.40284255167069,51.956567690387985,50.154245581157355,51.832271575927734,520290
2000-10-11,51.02433875169203,51.583680817306806,50.34070055664881,51.08648681640625,728206
2000-10-12,52.11193920709762,52.888801761591004,50.682514951785436,51.77012252807617,925886
2000-10-13,50.3406984294119,50.900040471390675,48.63160064322816,50.65144348144531,1844510
2000-10-16,51.89442860181525,51.89442860181525,49.15987093675416,50.71359634399414,743761
2000-10-17,51.210786054334946,52.14302122009981,49.75028524295532,49.936729431152344,1592899
2000-10-18,49.594911255567226,49.781355438276506,48.47622719293908,49.09771728515625,1082149
2000-10-19,49.71922974621161,50.278572029175535,48.849142277333854,49.96782684326172,649455
2000-10-20,50.65143867508724,50.80681118636052,49.408458584901055,50.589290618896484,1448139
2000-10-23,50.77573372453755,50.90003457590973,50.02994758267511,50.464988708496094,270105
2000-10-24,50.46498985396656,52.82665392612452,50.34069374136572,52.080867767333984,978928
2000-10-25,52.51591633572274,52.98203393633566,50.02995579912048,51.6147575378418,506017
2000-10-26,50.65144038844753,52.26731361203034,50.65144038844753,51.73904800415039,396233
2000-10-27,52.20517172688121,54.380387215501266,51.645829652917364,52.484840393066406,1124909
2000-10-30,51.614759088689596,53.479229547162284,51.614759088689596,52.7645149230957,262075
2000-10-31,53.32385070084494,54.00748883975977,53.013105661193386,53.44814682006836,737428
2000-11-01,54.06961893111828,54.442511906462876,53.106307731685924,53.821022033691406,278046
2000-11-02,54.44254636666605,54.69114342144606,52.857749032933086,53.044193267822266,546557
2000-11-03,54.06964477362661,54.06964477362661,52.91988890779351,53.7588996887207,776987
2000-11-06,54.69112162875867,54.69112162875867,53.82103465452809,54.1007080078125,439290
2000-11-07,54.62898080227176,54.691128864025885,52.82665856184318,53.3238525390625,464330
2000-11-08,53.945340780148065,54.00748883975977,52.826656740765245,53.44814682006836,464975
2000-11-09,53.448148412145635,53.63459733812759,52.32946433944021,52.95095443725586,490941
2000-11-10,52.73343614234856,53.417074331327875,51.77012929383923,51.956573486328125,961412
2000-11-13,52.4537453414241,52.4537453414241,49.22199521158599,50.02993392944336,1096628
2000-11-14,50.216395613542126,51.024329796210054,49.15985973246358,50.55821228027344,1061892
2000-11-15,49.936729096906916,51.272933773878144,49.874581034590555,50.962188720703125,905296
2000-11-16,51.58367863754553,52.1430206795243,50.651443481445305,50.65144348144531,697629
2000-11-17,50.96216872315969,51.52151054770776,49.874561463823966,50.02993392944336,540267
2000-11-20,50.1853396054056,50.90005436853833,49.190956115722656,49.190956115722656,501208
2000-11-21,50.154237913317765,51.08647285402324,49.408451857390226,50.3406867980957,695039
2000-11-22,49.78133703613406,51.17968922670857,49.4084440669658,50.02993392944336,1534069
2000-11-23,50.02995503782627,50.4028481643237,47.66829066735365,48.569454193115234,914173
2000-11-24,49.09771728515624,50.21640134778439,48.41407913203599,49.09771728515625,805472
2000-11-27,50.216390702638485,50.806804268448445,49.47059990511884,50.3406867980957,856474
2000-11-28,50.74466448915589,51.241853693589874,49.03556681937876,49.78135299682617,672665
2000-11-29,49.84351523888646,50.21641317532038,48.91127988099013,49.40847396850586,697760
2000-11-30,49.408457128625166,49.408457128625166,46.33208339272517,47.23324203491211,2378376
2000-12-01,47.370371361301366,47.80667551116992,45.28233620631572,45.50048828125,1132796
2000-12-04,45.46933318614762,45.50049981419167,43.100816870953516,44.16041564941406,1193111
2000-12-05,44.814857347852616,45.126504471613266,42.91380799076958,44.8771858215332,1652098
2000-12-06,44.90836205570661,47.12105425516519,44.90836205570661,45.25117111206055,1325721
2000-12-07,45.87445150247641,46.310760289352245,44.19155908906798,45.00183868408203,891765
2000-12-08,44.565552536322144,47.339210896928584,44.565552536322144,45.81214141845703,951167
2000-12-11,46.902896443417234,48.118318435820996,46.59124929096928,47.74434280395508,882450
2000-12-12,47.80668878456496,48.08717417766381,46.93408024255051,47.99367904663086,759855
2000-12-13,47.93134549031461,48.46114483649054,46.06146208826353,46.186119079589844,686304
2000-12-14,46.68475361988755,46.68475361988755,44.783703711870906,45.22001266479492,1288066
2000-12-15,45.188844312179754,46.154952540997506,43.53711318969726,43.537113189697266,997826
2000-12-18,43.66177466981917,46.03029053919009,43.66177466981917,45.656314849853516,1048281
2000-12-19,45.09535391526525,46.71591858482193,44.75254481027101,46.1237907409668,949390
2000-12-20,45.93678619997589,45.93678619997589,43.06963348388672,43.06963348388672,1274013
2000-12-21,43.50595178665972,43.8175989921362,41.44907832837139,41.947715759277344,1272386
2000-12-22,42.8826415144114,43.50593569482228,42.072357177734375,42.072357177734375,1014776
2000-12-25,42.072357177734375,42.072357177734375,42.072357177734375,42.072357177734375,0
2000-12-26,42.072357177734375,42.072357177734375,42.072357177734375,42.072357177734375,0
2000-12-27,42.50867875818926,44.534385681152344,42.44635026547762,44.534385681152344,523963
2000-12-28,44.87719282055717,45.157673373542266,43.94225130346223,44.316226959228516,445741
2000-12-29,45.37583206684315,45.37583206684315,42.94498307123394,43.94225311279297,512733
2001-01-01,43.94225311279297,43.94225311279297,43.94225311279297,43.94225311279297,0
2001-01-02,45.06419217617826,45.06419217617826,43.13197551090168,43.38129425048828,472099
2001-01-03,43.00731447317304,43.00731447317304,40.638793802941656,42.6956672668457,1019383
2001-01-04,43.6929373760214,44.50322201461608,42.5086770409057,42.6956672668457,1362660
2001-01-05,43.50595224050522,43.94225643058014,41.16859817504883,41.16859817504883,838893
2001-01-08,41.88538308884196,41.94771633508006,39.42337203392616,40.514137268066406,913528
2001-01-09,40.82577389968261,41.0439259389147,39.39219758179442,40.29597473144531,1526156
2001-01-10,40.51412939550392,40.51412939550392,38.831234314308716,39.111717224121094,1084706
2001-01-11,39.61036310797052,40.14016483427906,38.45726928910555,39.95317459106445,1420915
2001-01-12,40.482955115543746,42.384004267939815,40.38946479276788,42.072357177734375,1724805
2001-01-15,42.35284848582797,43.00730944473911,41.26208339121502,42.165863037109375,754977
2001-01-16,42.63333198161337,43.00730761852893,41.199753158852445,42.53983688354492,1143811
2001-01-17,43.00730738857765,45.3758276686426,42.69566023358796,44.783695220947266,1801321
2001-01-18,45.43815793108097,46.06145226551183,44.69020187654892,45.06418228149414,1532778
2001-01-19,45.06420101566112,47.05874181287042,45.06420101566112,45.18885803222656,1688338
2001-01-22,46.12378751677775,46.248444499814596,44.25390423907054,44.690208435058594,829830
2001-01-23,45.00185859213006,45.438167572021484,44.1915786386621,45.438167572021484,937929
2001-01-24,45.438167572021484,45.438167572021484,45.438167572021484,45.438167572021484,0
2001-01-25,43.630621316549664,44.5655632019043,43.00732672631324,44.5655632019043,2326467
2001-01-26,44.5655632019043,44.5655632019043,44.5655632019043,44.5655632019043,0
2001-01-29,43.942260932757435,44.62788391113281,43.13197620490321,44.62788391113281,1303961
2001-01-30,43.942257867352964,45.06418975759926,43.75526763385885,44.534385681152344,742292
2001-01-31,44.59671828630567,44.75254189351798,43.38129129683422,43.81760025024414,705245
2001-02-01,44.25390199933733,44.440892219787926,42.38401881626674,43.63060760498047,1401731
2001-02-02,44.19156720314459,44.19156720314459,42.4463412459124,42.57100296020508,750583
2001-02-05,42.7268265365523,43.256625745061235,41.91654203740347,42.57100296020508,746872
2001-02-06,42.38403286233193,42.78917530399983,41.82306677043486,42.508689880371094,863774
2001-02-07,42.50867026573603,42.97614100072004,42.13469462882046,42.53983688354492,853239
2001-02-08,43.0073098505743,43.0073098505743,41.6360641922646,42.197025299072266,628239
2001-02-09,42.197027975068316,42.38401819276816,41.51140510243353,41.66722869873047,438895
2001-02-12,41.63607117952349,42.35285599303528,41.3244239543934,42.22819900512695,678765
2001-02-13,41.82305402387137,42.7579956403008,41.791892156539106,41.947715759277344,779892
2001-02-14,42.32169493204372,42.47751854758486,41.29325811840037,41.324424743652344,483903
2001-02-15,42.01004380129131,43.53711318969726,41.542572998061864,43.537113189697266,752696
2001-02-16,43.35012567198901,43.63060623852174,41.76072311401367,41.76072311401367,853885
2001-02-19,41.94771755483388,42.88265921128315,41.94771755483388,42.3840217590332,405359
2001-02-20,42.60216926833468,43.19430177346555,41.3244186621529,41.885379791259766,618890
2001-02-21,41.57373911836913,42.259366837537684,41.137434892861336,41.355587005615234,635561
2001-02-22,41.355587005615234,42.19703358644279,41.137434892861336,41.355587005615234,706954
2001-02-23,41.44907661634331,42.19702797644961,40.85694885253906,40.85694885253906,904946
2001-02-26,41.449086251128406,41.978885650634766,40.82579172103625,41.978885650634766,3244667
2001-02-27,42.321693266341754,43.318963415482465,41.76072732140036,42.3840217590332,1142887
2001-02-28,42.16585852759184,42.851481276951475,41.35557407039359,41.60489273071289,872252
2001-03-01,41.168609767311764,41.54258557201714,39.95318245781883,40.57647705078125,1075920
2001-03-02,40.95044439061391,40.95044439061391,39.36104636032068,39.92201232910156,640382
2001-03-05,40.2648121011283,40.327140582026,39.11171856076699,39.57918930053711,772767
2001-03-06,39.51685890718762,40.077824718835004,38.98705733448085,40.0154914855957,1503094
2001-03-07,38.581910878223404,40.140146335701274,37.865121616712145,39.39219284057617,2363582
2001-03-08,39.51687036404292,40.327150322134244,39.20522312892486,39.95317459106445,1772157
2001-03-09,39.64151573559267,40.23364816195735,38.550750732421875,38.550750732421875,791266
2001-03-12,38.33261802868965,38.550770188349944,36.088758412228685,36.46273422241211,1406505
2001-03-13,35.87059219241694,36.088746658708075,34.90448634935462,35.83942794799805,1254974
2001-03-14,35.83942794799805,35.83942794799805,35.83942794799805,35.83942794799805,0
2001-03-15,35.216141565947595,35.777107603910785,33.782564597206076,34.717506408691406,1620622
2001-03-16,35.216134535275444,35.465453252968665,34.62400436401367,34.62400436401367,1230823
2001-03-19,34.8109932594132,35.434287694694945,33.4085807800293,33.4085807800293,1077556
2001-03-20,33.81370911254051,35.52776809981214,33.81370911254051,35.30961608886719,1667219
2001-03-21,34.71748998271262,35.465443553555616,34.125359973391966,34.592830657958984,1385194
2001-03-22,34.281178942668724,34.592826023965706,32.41129645488679,32.84760284423828,1361445
2001-03-23,33.47091476088525,33.90722138166785,32.909948765924796,33.502079010009766,1811070
2001-03-26,33.65789238854054,35.71476311452665,33.06576232468781,35.091468811035156,2223292
2001-03-27,35.52777805963438,37.14834242356354,35.0291430536315,37.023685455322266,1596730
2001-03-28,37.14833972154578,37.95862422225286,35.99524620543047,36.088741302490234,1244694
2001-03-29,35.808269584933065,36.64971621084435,34.46818545570267,36.15108108520508,1108833
2001-03-30,36.088740627296175,36.89902273516437,35.247291902538436,35.527774810791016,1271838
2001-04-02,36.08873816143199,36.15106663559422,34.7486545678341,35.995243072509766,613906
2001-04-03,36.026422591928316,36.026422591928316,34.00071541252937,34.31236267089844,873339
2001-04-04,33.65790244511196,35.15381017152218,32.598301337044695,34.90449142456055,1249023
2001-04-05,35.40311942381513,36.213401622032016,34.904484407810834,35.465450286865234,1132171
2001-04-06,36.68087067865334,36.71203729755943,35.590105591958036,35.777095794677734,783756
